agency	site_no	date	cfs	actual
USGS	09180500	2008-12-17	2950	A
USGS	09180500	2008-12-18	3070	A
USGS	09180500	2008-12-19	3300	A
USGS	09180500	2008-12-20	3430	A
USGS	09180500	2008-12-21	3280	A
USGS	09180500	2008-12-22	3140	A
USGS	09180500	2008-12-23	3170	A
USGS	09180500	2008-12-24	3210	A:e
USGS	09180500	2008-12-25	3200	A:e
USGS	09180500	2008-12-26	3250	A
USGS	09180500	2008-12-27	3200	A:e
USGS	09180500	2008-12-28	3200	A:e
USGS	09180500	2008-12-29	3200	A
USGS	09180500	2008-12-30	3260	A
USGS	09180500	2008-12-31	3200	A:e
USGS	09180500	2009-01-01	3150	A:e
USGS	09180500	2009-01-02	3150	A:e
USGS	09180500	2009-01-03	3150	A:e
USGS	09180500	2009-01-04	3150	A:e
USGS	09180500	2009-01-05	3150	A:e
USGS	09180500	2009-01-06	3150	A:e
USGS	09180500	2009-01-07	3150	A:e
USGS	09180500	2009-01-08	3150	A:e
USGS	09180500	2009-01-09	3150	A:e
USGS	09180500	2009-01-10	3150	A:e
USGS	09180500	2009-01-11	3150	A:e
USGS	09180500	2009-01-12	3150	A:e
USGS	09180500	2009-01-13	3140	A:e
USGS	09180500	2009-01-14	3140	A:e
USGS	09180500	2009-01-15	3140	A:e
USGS	09180500	2009-01-16	3130	A:e
USGS	09180500	2009-01-17	3130	A:e
USGS	09180500	2009-01-18	3120	A:e
USGS	09180500	2009-01-19	3120	A:e
USGS	09180500	2009-01-20	3110	A:e
USGS	09180500	2009-01-21	3100	A:e
USGS	09180500	2009-01-22	3100	A:e
USGS	09180500	2009-01-23	3100	A:e
USGS	09180500	2009-01-24	3120	A:e
USGS	09180500	2009-01-25	3130	A:e
USGS	09180500	2009-01-26	3140	A:e
USGS	09180500	2009-01-27	3150	A:e
USGS	09180500	2009-01-28	3160	A:e
USGS	09180500	2009-01-29	3180	A:e
USGS	09180500	2009-01-30	3200	A:e
USGS	09180500	2009-01-31	3220	A:e
USGS	09180500	2009-02-01	3230	A:e
USGS	09180500	2009-02-02	3240	A:e
USGS	09180500	2009-02-03	3240	A
USGS	09180500	2009-02-04	3250	A
USGS	09180500	2009-02-05	3290	A
USGS	09180500	2009-02-06	3280	A
USGS	09180500	2009-02-07	3340	A
USGS	09180500	2009-02-08	3410	A
USGS	09180500	2009-02-09	3420	A
USGS	09180500	2009-02-10	3500	A
USGS	09180500	2009-02-11	3420	A
USGS	09180500	2009-02-12	3330	A
USGS	09180500	2009-02-13	3170	A
USGS	09180500	2009-02-14	3200	A
USGS	09180500	2009-02-15	3230	A
USGS	09180500	2009-02-16	3130	A
USGS	09180500	2009-02-17	3050	A
USGS	09180500	2009-02-18	3100	A
USGS	09180500	2009-02-19	3120	A
USGS	09180500	2009-02-20	3060	A
USGS	09180500	2009-02-21	3060	A
USGS	09180500	2009-02-22	3030	A
USGS	09180500	2009-02-23	3140	A
USGS	09180500	2009-02-24	3400	A
USGS	09180500	2009-02-25	3890	A
USGS	09180500	2009-02-26	3870	A
USGS	09180500	2009-02-27	3770	A
USGS	09180500	2009-02-28	3650	A
USGS	09180500	2009-03-01	3480	A
USGS	09180500	2009-03-02	3280	A
USGS	09180500	2009-03-03	3520	A
USGS	09180500	2009-03-04	3410	A
USGS	09180500	2009-03-05	3500	A
USGS	09180500	2009-03-06	3290	A
USGS	09180500	2009-03-07	3390	A
USGS	09180500	2009-03-08	3640	A
USGS	09180500	2009-03-09	3530	A
USGS	09180500	2009-03-10	3460	A
USGS	09180500	2009-03-11	3540	A
USGS	09180500	2009-03-12	3530	A
USGS	09180500	2009-03-13	3380	A
USGS	09180500	2009-03-14	3400	A
USGS	09180500	2009-03-15	3290	A
USGS	09180500	2009-03-16	3360	A
USGS	09180500	2009-03-17	3300	A
USGS	09180500	2009-03-18	3310	A
USGS	09180500	2009-03-19	3410	A
USGS	09180500	2009-03-20	3670	A
USGS	09180500	2009-03-21	3870	A
USGS	09180500	2009-03-22	4230	A
USGS	09180500	2009-03-23	4560	A
USGS	09180500	2009-03-24	4920	A
USGS	09180500	2009-03-25	4940	A
USGS	09180500	2009-03-26	4510	A
USGS	09180500	2009-03-27	4220	A
USGS	09180500	2009-03-28	4120	A
USGS	09180500	2009-03-29	3960	A
USGS	09180500	2009-03-30	3980	A
USGS	09180500	2009-03-31	4010	A
USGS	09180500	2009-04-01	4000	A
USGS	09180500	2009-04-02	3880	A
USGS	09180500	2009-04-03	3860	A
USGS	09180500	2009-04-04	4150	A
USGS	09180500	2009-04-05	4490	A
USGS	09180500	2009-04-06	4190	A
USGS	09180500	2009-04-07	3900	A
USGS	09180500	2009-04-08	3770	A
USGS	09180500	2009-04-09	4150	A
USGS	09180500	2009-04-10	5030	A
USGS	09180500	2009-04-11	5190	A
USGS	09180500	2009-04-12	5510	A
USGS	09180500	2009-04-13	5560	A
USGS	09180500	2009-04-14	5280	A
USGS	09180500	2009-04-15	5540	A
USGS	09180500	2009-04-16	5960	A
USGS	09180500	2009-04-17	6970	A
USGS	09180500	2009-04-18	6690	A
USGS	09180500	2009-04-19	6470	A
USGS	09180500	2009-04-20	6500	A
USGS	09180500	2009-04-21	7030	A
USGS	09180500	2009-04-22	8390	A
USGS	09180500	2009-04-23	10200	A
USGS	09180500	2009-04-24	11300	A
USGS	09180500	2009-04-25	12500	A
USGS	09180500	2009-04-26	13100	A
USGS	09180500	2009-04-27	13400	A
USGS	09180500	2009-04-28	11900	A
USGS	09180500	2009-04-29	10700	A
USGS	09180500	2009-04-30	9840	A
USGS	09180500	2009-05-01	11700	A
USGS	09180500	2009-05-02	13700	A
USGS	09180500	2009-05-03	15500	A
USGS	09180500	2009-05-04	16300	A
USGS	09180500	2009-05-05	15300	A
USGS	09180500	2009-05-06	14200	A
USGS	09180500	2009-05-07	13700	A
USGS	09180500	2009-05-08	15700	A
USGS	09180500	2009-05-09	18700	A
USGS	09180500	2009-05-10	20000	A
USGS	09180500	2009-05-11	20100	A
USGS	09180500	2009-05-12	21100	A
USGS	09180500	2009-05-13	22500	A
USGS	09180500	2009-05-14	26600	A
USGS	09180500	2009-05-15	26300	A
USGS	09180500	2009-05-16	25200	A
USGS	09180500	2009-05-17	25500	A
USGS	09180500	2009-05-18	26200	A
USGS	09180500	2009-05-19	26900	A
USGS	09180500	2009-05-20	27900	A
USGS	09180500	2009-05-21	27400	A
USGS	09180500	2009-05-22	27100	A
USGS	09180500	2009-05-23	25700	A
USGS	09180500	2009-05-24	25700	A
USGS	09180500	2009-05-25	28400	A
USGS	09180500	2009-05-26	30700	A
USGS	09180500	2009-05-27	27800	A
USGS	09180500	2009-05-28	24400	A
USGS	09180500	2009-05-29	21500	A
USGS	09180500	2009-05-30	20200	A
USGS	09180500	2009-05-31	20200	A
USGS	09180500	2009-06-01	20500	A
USGS	09180500	2009-06-02	20600	A
USGS	09180500	2009-06-03	20800	A
USGS	09180500	2009-06-04	21700	A
USGS	09180500	2009-06-05	21800	A
USGS	09180500	2009-06-06	21900	A
USGS	09180500	2009-06-07	21800	A
USGS	09180500	2009-06-08	20700	A
USGS	09180500	2009-06-09	19000	A
USGS	09180500	2009-06-10	17700	A
USGS	09180500	2009-06-11	17100	A
USGS	09180500	2009-06-12	16600	A
USGS	09180500	2009-06-13	16200	A
USGS	09180500	2009-06-14	15500	A
USGS	09180500	2009-06-15	15500	A
USGS	09180500	2009-06-16	15400	A
USGS	09180500	2009-06-17	15200	A
USGS	09180500	2009-06-18	15600	A
USGS	09180500	2009-06-19	16100	A
USGS	09180500	2009-06-20	16300	A
USGS	09180500	2009-06-21	17100	A
USGS	09180500	2009-06-22	17600	A
USGS	09180500	2009-06-23	18000	A
USGS	09180500	2009-06-24	18000	A
USGS	09180500	2009-06-25	17600	A
USGS	09180500	2009-06-26	18700	A
USGS	09180500	2009-06-27	21300	A
USGS	09180500	2009-06-28	22600	A
USGS	09180500	2009-06-29	21600	A
USGS	09180500	2009-06-30	20000	A
USGS	09180500	2009-07-01	18100	A
USGS	09180500	2009-07-02	16900	A
USGS	09180500	2009-07-03	15700	A
USGS	09180500	2009-07-04	15700	A
USGS	09180500	2009-07-05	16100	A
USGS	09180500	2009-07-06	15300	A
USGS	09180500	2009-07-07	14600	A
USGS	09180500	2009-07-08	13300	A
USGS	09180500	2009-07-09	11900	A
USGS	09180500	2009-07-10	11000	A
USGS	09180500	2009-07-11	10200	A
USGS	09180500	2009-07-12	9540	A
USGS	09180500	2009-07-13	9290	A
USGS	09180500	2009-07-14	8760	A
USGS	09180500	2009-07-15	8350	A
USGS	09180500	2009-07-16	7790	A
USGS	09180500	2009-07-17	7360	A
USGS	09180500	2009-07-18	6970	A
USGS	09180500	2009-07-19	6730	A
USGS	09180500	2009-07-20	6430	A
USGS	09180500	2009-07-21	6110	A
USGS	09180500	2009-07-22	5920	A
USGS	09180500	2009-07-23	5710	A
USGS	09180500	2009-07-24	5450	A
USGS	09180500	2009-07-25	5220	A
USGS	09180500	2009-07-26	5090	A
USGS	09180500	2009-07-27	5710	A
USGS	09180500	2009-07-28	5860	A
USGS	09180500	2009-07-29	5760	A
USGS	09180500	2009-07-30	5540	A
USGS	09180500	2009-07-31	5530	A
USGS	09180500	2009-08-01	5670	A
USGS	09180500	2009-08-02	5750	A
USGS	09180500	2009-08-03	5820	A
USGS	09180500	2009-08-04	5520	A
USGS	09180500	2009-08-05	5070	A
USGS	09180500	2009-08-06	4800	A
USGS	09180500	2009-08-07	4680	A
USGS	09180500	2009-08-08	4610	A
USGS	09180500	2009-08-09	4520	A
USGS	09180500	2009-08-10	4490	A
USGS	09180500	2009-08-11	4350	A
USGS	09180500	2009-08-12	4230	A
USGS	09180500	2009-08-13	4000	A
USGS	09180500	2009-08-14	3900	A
USGS	09180500	2009-08-15	4070	A
USGS	09180500	2009-08-16	4300	A
USGS	09180500	2009-08-17	4510	A
USGS	09180500	2009-08-18	4410	A
USGS	09180500	2009-08-19	4030	A
USGS	09180500	2009-08-20	4010	A
USGS	09180500	2009-08-21	4020	A
USGS	09180500	2009-08-22	3930	A
USGS	09180500	2009-08-23	4010	A
USGS	09180500	2009-08-24	4130	A
USGS	09180500	2009-08-25	4260	A
USGS	09180500	2009-08-26	4280	A
USGS	09180500	2009-08-27	4390	A
USGS	09180500	2009-08-28	4350	A
USGS	09180500	2009-08-29	4290	A
USGS	09180500	2009-08-30	4290	A
USGS	09180500	2009-08-31	4320	A
USGS	09180500	2009-09-01	4330	A
USGS	09180500	2009-09-02	4210	A
USGS	09180500	2009-09-03	3960	A
USGS	09180500	2009-09-04	3750	A
USGS	09180500	2009-09-05	3540	A
USGS	09180500	2009-09-06	3400	A
USGS	09180500	2009-09-07	3550	A
USGS	09180500	2009-09-08	3620	A
USGS	09180500	2009-09-09	3600	A
USGS	09180500	2009-09-10	3570	A
USGS	09180500	2009-09-11	3450	A
USGS	09180500	2009-09-12	3340	A
USGS	09180500	2009-09-13	3370	A
USGS	09180500	2009-09-14	3450	A
USGS	09180500	2009-09-15	3850	A
USGS	09180500	2009-09-16	3910	A
USGS	09180500	2009-09-17	4090	A
USGS	09180500	2009-09-18	4240	A
USGS	09180500	2009-09-19	4130	A
USGS	09180500	2009-09-20	4190	A
USGS	09180500	2009-09-21	4220	A
USGS	09180500	2009-09-22	4360	A
USGS	09180500	2009-09-23	4410	A
USGS	09180500	2009-09-24	4490	A
USGS	09180500	2009-09-25	4500	A
USGS	09180500	2009-09-26	4440	A
USGS	09180500	2009-09-27	4300	A
USGS	09180500	2009-09-28	4200	A
USGS	09180500	2009-09-29	4100	A
USGS	09180500	2009-09-30	3920	A
USGS	09180500	2009-10-01	3930	A
USGS	09180500	2009-10-02	4010	A
USGS	09180500	2009-10-03	4130	A
USGS	09180500	2009-10-04	4110	A
USGS	09180500	2009-10-05	4120	A
USGS	09180500	2009-10-06	4140	A
USGS	09180500	2009-10-07	4200	A
USGS	09180500	2009-10-08	4230	A
USGS	09180500	2009-10-09	4190	A
USGS	09180500	2009-10-10	4140	A
USGS	09180500	2009-10-11	4100	A
USGS	09180500	2009-10-12	4090	A
USGS	09180500	2009-10-13	4050	A
USGS	09180500	2009-10-14	3990	A
USGS	09180500	2009-10-15	4080	A
USGS	09180500	2009-10-16	4270	A
USGS	09180500	2009-10-17	4350	A
USGS	09180500	2009-10-18	4330	A
USGS	09180500	2009-10-19	4270	A
USGS	09180500	2009-10-20	4300	A
USGS	09180500	2009-10-21	4390	A
USGS	09180500	2009-10-22	4330	A
USGS	09180500	2009-10-23	4450	A
USGS	09180500	2009-10-24	4440	A
USGS	09180500	2009-10-25	4430	A
USGS	09180500	2009-10-26	4490	A
USGS	09180500	2009-10-27	4370	A
USGS	09180500	2009-10-28	4550	A
USGS	09180500	2009-10-29	4710	A
USGS	09180500	2009-10-30	4780	A
USGS	09180500	2009-10-31	4620	A
USGS	09180500	2009-11-01	4190	A
USGS	09180500	2009-11-02	3940	A
USGS	09180500	2009-11-03	4060	A
USGS	09180500	2009-11-04	4140	A
USGS	09180500	2009-11-05	3780	A
USGS	09180500	2009-11-06	3520	A
USGS	09180500	2009-11-07	3890	A
USGS	09180500	2009-11-08	3650	A
USGS	09180500	2009-11-09	3540	A
USGS	09180500	2009-11-10	3490	A
USGS	09180500	2009-11-11	3450	A
USGS	09180500	2009-11-12	3410	A
USGS	09180500	2009-11-13	3360	A
USGS	09180500	2009-11-14	3410	A
USGS	09180500	2009-11-15	3570	A
USGS	09180500	2009-11-16	3540	A
USGS	09180500	2009-11-17	3290	A
USGS	09180500	2009-11-18	3270	A
USGS	09180500	2009-11-19	3020	A
USGS	09180500	2009-11-20	3080	A
USGS	09180500	2009-11-21	3140	A
USGS	09180500	2009-11-22	3270	A
USGS	09180500	2009-11-23	3360	A
USGS	09180500	2009-11-24	3340	A
USGS	09180500	2009-11-25	3260	A
USGS	09180500	2009-11-26	3040	A
USGS	09180500	2009-11-27	2940	A
USGS	09180500	2009-11-28	3170	A
USGS	09180500	2009-11-29	3310	A
USGS	09180500	2009-11-30	3170	A
USGS	09180500	2009-12-01	3210	A
USGS	09180500	2009-12-02	2990	A
USGS	09180500	2009-12-03	3060	A
USGS	09180500	2009-12-04	3060	A
USGS	09180500	2009-12-05	2660	A
USGS	09180500	2009-12-06	2690	A
USGS	09180500	2009-12-07	2600	A:e
USGS	09180500	2009-12-08	2580	A:e
USGS	09180500	2009-12-09	2560	A:e
USGS	09180500	2009-12-10	2560	A:e
USGS	09180500	2009-12-11	2540	A:e
USGS	09180500	2009-12-12	2520	A:e
USGS	09180500	2009-12-13	2550	A:e
USGS	09180500	2009-12-14	2550	A:e
USGS	09180500	2009-12-15	2500	A:e
USGS	09180500	2009-12-16	2500	A:e
USGS	09180500	2009-12-17	2500	A:e
USGS	09180500	2009-12-18	2500	A:e
USGS	09180500	2009-12-19	2500	A:e
USGS	09180500	2009-12-20	2510	A:e
USGS	09180500	2009-12-21	2520	A:e
USGS	09180500	2009-12-22	2530	A:e
USGS	09180500	2009-12-23	2550	A:e
USGS	09180500	2009-12-24	2520	A:e
USGS	09180500	2009-12-25	2500	A:e
USGS	09180500	2009-12-26	2480	A:e
USGS	09180500	2009-12-27	2470	A:e
USGS	09180500	2009-12-28	2470	A:e
USGS	09180500	2009-12-29	2490	A:e
USGS	09180500	2009-12-30	2500	A:e
USGS	09180500	2009-12-31	2500	A:e
USGS	09180500	2010-01-01	2510	A:e
USGS	09180500	2010-01-02	2500	A:e
USGS	09180500	2010-01-03	2500	A:e
USGS	09180500	2010-01-04	2500	A:e
USGS	09180500	2010-01-05	2500	A:e
USGS	09180500	2010-01-06	2490	A:e
USGS	09180500	2010-01-07	2500	A:e
USGS	09180500	2010-01-08	2460	A:e
USGS	09180500	2010-01-09	2470	A:e
USGS	09180500	2010-01-10	2470	A:e
USGS	09180500	2010-01-11	2470	A:e
USGS	09180500	2010-01-12	2480	A:e
USGS	09180500	2010-01-13	2490	A:e
USGS	09180500	2010-01-14	2490	A:e
USGS	09180500	2010-01-15	2490	A:e
USGS	09180500	2010-01-16	2500	A:e
USGS	09180500	2010-01-17	2500	A:e
USGS	09180500	2010-01-18	2500	A:e
USGS	09180500	2010-01-19	2520	A:e
USGS	09180500	2010-01-20	2520	A:e
USGS	09180500	2010-01-21	2530	A:e
USGS	09180500	2010-01-22	2530	A:e
USGS	09180500	2010-01-23	2540	A:e
USGS	09180500	2010-01-24	2530	A:e
USGS	09180500	2010-01-25	2520	A:e
USGS	09180500	2010-01-26	2520	A:e
USGS	09180500	2010-01-27	2520	A:e
USGS	09180500	2010-01-28	2520	A:e
USGS	09180500	2010-01-29	2520	A:e
USGS	09180500	2010-01-30	2510	A:e
USGS	09180500	2010-01-31	2510	A:e
USGS	09180500	2010-02-01	2520	A:e
USGS	09180500	2010-02-02	2520	A:e
USGS	09180500	2010-02-03	2500	A:e
USGS	09180500	2010-02-04	2500	A:e
USGS	09180500	2010-02-05	2510	A:e
USGS	09180500	2010-02-06	2530	A:e
USGS	09180500	2010-02-07	2550	A:e
USGS	09180500	2010-02-08	2550	A:e
USGS	09180500	2010-02-09	2550	A:e
USGS	09180500	2010-02-10	2550	A:e
USGS	09180500	2010-02-11	2550	A:e
USGS	09180500	2010-02-12	2560	A:e
USGS	09180500	2010-02-13	2600	A:e
USGS	09180500	2010-02-14	2640	A:e
USGS	09180500	2010-02-15	2650	A:e
USGS	09180500	2010-02-16	2680	A:e
USGS	09180500	2010-02-17	2710	A:e
USGS	09180500	2010-02-18	2920	A
USGS	09180500	2010-02-19	2880	A
USGS	09180500	2010-02-20	3070	A
USGS	09180500	2010-02-21	3210	A
USGS	09180500	2010-02-22	3160	A
USGS	09180500	2010-02-23	2900	A
USGS	09180500	2010-02-24	2620	A
USGS	09180500	2010-02-25	2470	A
USGS	09180500	2010-02-26	2590	A
USGS	09180500	2010-02-27	2790	A
USGS	09180500	2010-02-28	2770	A
USGS	09180500	2010-03-01	2770	A
USGS	09180500	2010-03-02	2850	A
USGS	09180500	2010-03-03	2880	A
USGS	09180500	2010-03-04	2950	A
USGS	09180500	2010-03-05	3150	A
USGS	09180500	2010-03-06	3220	A
USGS	09180500	2010-03-07	3230	A
USGS	09180500	2010-03-08	3450	A
USGS	09180500	2010-03-09	3760	A
USGS	09180500	2010-03-10	3570	A
USGS	09180500	2010-03-11	3350	A
USGS	09180500	2010-03-12	3220	A
USGS	09180500	2010-03-13	3310	A
USGS	09180500	2010-03-14	3910	A
USGS	09180500	2010-03-15	3640	A
USGS	09180500	2010-03-16	3420	A
USGS	09180500	2010-03-17	3310	A
USGS	09180500	2010-03-18	3210	A
USGS	09180500	2010-03-19	3210	A
USGS	09180500	2010-03-20	3410	A
USGS	09180500	2010-03-21	3410	A
USGS	09180500	2010-03-22	3150	A
USGS	09180500	2010-03-23	2840	A
USGS	09180500	2010-03-24	3080	A
USGS	09180500	2010-03-25	3170	A
USGS	09180500	2010-03-26	3240	A
USGS	09180500	2010-03-27	3140	A
USGS	09180500	2010-03-28	3010	A
USGS	09180500	2010-03-29	2970	A
USGS	09180500	2010-03-30	2940	A
USGS	09180500	2010-03-31	2930	A
USGS	09180500	2010-04-01	3210	A
USGS	09180500	2010-04-02	4000	A
USGS	09180500	2010-04-03	4100	A
USGS	09180500	2010-04-04	4020	A
USGS	09180500	2010-04-05	3810	A
USGS	09180500	2010-04-06	3600	A
USGS	09180500	2010-04-07	3430	A
USGS	09180500	2010-04-08	3240	A
USGS	09180500	2010-04-09	3620	A
USGS	09180500	2010-04-10	3740	A
USGS	09180500	2010-04-11	4550	A
USGS	09180500	2010-04-12	5800	A
USGS	09180500	2010-04-13	7030	A
USGS	09180500	2010-04-14	8100	A
USGS	09180500	2010-04-15	7490	A
USGS	09180500	2010-04-16	8070	A
USGS	09180500	2010-04-17	9380	A
USGS	09180500	2010-04-18	10900	A
USGS	09180500	2010-04-19	11500	A
USGS	09180500	2010-04-20	11200	A
USGS	09180500	2010-04-21	11400	A
USGS	09180500	2010-04-22	12500	A
USGS	09180500	2010-04-23	13900	A
USGS	09180500	2010-04-24	12000	A
USGS	09180500	2010-04-25	9770	A
USGS	09180500	2010-04-26	8860	A
USGS	09180500	2010-04-27	8120	A
USGS	09180500	2010-04-28	8180	A
USGS	09180500	2010-04-29	8640	A
USGS	09180500	2010-04-30	9750	A
USGS	09180500	2010-05-01	9240	A
USGS	09180500	2010-05-02	8130	A
USGS	09180500	2010-05-03	7310	A
USGS	09180500	2010-05-04	6780	A
USGS	09180500	2010-05-05	6520	A
USGS	09180500	2010-05-06	6810	A
USGS	09180500	2010-05-07	7140	A
USGS	09180500	2010-05-08	7220	A
USGS	09180500	2010-05-09	7070	A
USGS	09180500	2010-05-10	6950	A
USGS	09180500	2010-05-11	7740	A
USGS	09180500	2010-05-12	7740	A
USGS	09180500	2010-05-13	7540	A
USGS	09180500	2010-05-14	7930	A
USGS	09180500	2010-05-15	8460	A
USGS	09180500	2010-05-16	9180	A
USGS	09180500	2010-05-17	9600	A
USGS	09180500	2010-05-18	10100	A
USGS	09180500	2010-05-19	11800	A
USGS	09180500	2010-05-20	12000	A
USGS	09180500	2010-05-21	11800	A
USGS	09180500	2010-05-22	12300	A
USGS	09180500	2010-05-23	14300	A
USGS	09180500	2010-05-24	14400	A
USGS	09180500	2010-05-25	15200	A
USGS	09180500	2010-05-26	13300	A
USGS	09180500	2010-05-27	12100	A
USGS	09180500	2010-05-28	13500	A
USGS	09180500	2010-05-29	16800	A
USGS	09180500	2010-05-30	20900	A
USGS	09180500	2010-05-31	22000	A
USGS	09180500	2010-06-01	21400	A
USGS	09180500	2010-06-02	20800	A
USGS	09180500	2010-06-03	19500	A
USGS	09180500	2010-06-04	17100	A
USGS	09180500	2010-06-05	17400	A
USGS	09180500	2010-06-06	21300	A
USGS	09180500	2010-06-07	25900	A
USGS	09180500	2010-06-08	29000	A
USGS	09180500	2010-06-09	30300	A
USGS	09180500	2010-06-10	29500	A
USGS	09180500	2010-06-11	28200	A
USGS	09180500	2010-06-12	25400	A
USGS	09180500	2010-06-13	22600	A
USGS	09180500	2010-06-14	21100	A
USGS	09180500	2010-06-15	19300	A
USGS	09180500	2010-06-16	17000	A
USGS	09180500	2010-06-17	15000	A
USGS	09180500	2010-06-18	13900	A
USGS	09180500	2010-06-19	12800	A
USGS	09180500	2010-06-20	12200	A
USGS	09180500	2010-06-21	12000	A
USGS	09180500	2010-06-22	11900	A
USGS	09180500	2010-06-23	11100	A
USGS	09180500	2010-06-24	10400	A
USGS	09180500	2010-06-25	9800	A
USGS	09180500	2010-06-26	9440	A
USGS	09180500	2010-06-27	9160	A
USGS	09180500	2010-06-28	8970	A
USGS	09180500	2010-06-29	8440	A
USGS	09180500	2010-06-30	7730	A
USGS	09180500	2010-07-01	7290	A
USGS	09180500	2010-07-02	6900	A
USGS	09180500	2010-07-03	6840	A
USGS	09180500	2010-07-04	6800	A
USGS	09180500	2010-07-05	6480	A
USGS	09180500	2010-07-06	6020	A
USGS	09180500	2010-07-07	5470	A
USGS	09180500	2010-07-08	4890	A
USGS	09180500	2010-07-09	4490	A
USGS	09180500	2010-07-10	4460	A
USGS	09180500	2010-07-11	4550	A
USGS	09180500	2010-07-12	4540	A
USGS	09180500	2010-07-13	4590	A
USGS	09180500	2010-07-14	4400	A
USGS	09180500	2010-07-15	4260	A
USGS	09180500	2010-07-16	3920	A
USGS	09180500	2010-07-17	3660	A
USGS	09180500	2010-07-18	3350	A
USGS	09180500	2010-07-19	3080	A
USGS	09180500	2010-07-20	2940	A
USGS	09180500	2010-07-21	2770	A
USGS	09180500	2010-07-22	2700	A
USGS	09180500	2010-07-23	3590	A
USGS	09180500	2010-07-24	3890	A
USGS	09180500	2010-07-25	3630	A
USGS	09180500	2010-07-26	3450	A
USGS	09180500	2010-07-27	3280	A
USGS	09180500	2010-07-28	3260	A
USGS	09180500	2010-07-29	3470	A
USGS	09180500	2010-07-30	3720	A
USGS	09180500	2010-07-31	3820	A
USGS	09180500	2010-08-01	4140	A
USGS	09180500	2010-08-02	4710	A
USGS	09180500	2010-08-03	4920	A
USGS	09180500	2010-08-04	5530	A
USGS	09180500	2010-08-05	6340	A
USGS	09180500	2010-08-06	6300	A
USGS	09180500	2010-08-07	5530	A
USGS	09180500	2010-08-08	5350	A
USGS	09180500	2010-08-09	5380	A
USGS	09180500	2010-08-10	5040	A
USGS	09180500	2010-08-11	4650	A
USGS	09180500	2010-08-12	4430	A
USGS	09180500	2010-08-13	4280	A
USGS	09180500	2010-08-14	4200	A
USGS	09180500	2010-08-15	4000	A
USGS	09180500	2010-08-16	3890	A
USGS	09180500	2010-08-17	4220	A
USGS	09180500	2010-08-18	4280	A
USGS	09180500	2010-08-19	4220	A
USGS	09180500	2010-08-20	4300	A
USGS	09180500	2010-08-21	5320	A
USGS	09180500	2010-08-22	5250	A
USGS	09180500	2010-08-23	4750	A
USGS	09180500	2010-08-24	4430	A
USGS	09180500	2010-08-25	4050	A
USGS	09180500	2010-08-26	3790	A
USGS	09180500	2010-08-27	3540	A
USGS	09180500	2010-08-28	3420	A
USGS	09180500	2010-08-29	3430	A
USGS	09180500	2010-08-30	3550	A
USGS	09180500	2010-08-31	3540	A
USGS	09180500	2010-09-01	3440	A
USGS	09180500	2010-09-02	3270	A
USGS	09180500	2010-09-03	3130	A
USGS	09180500	2010-09-04	2990	A
USGS	09180500	2010-09-05	2960	A
USGS	09180500	2010-09-06	2920	A
USGS	09180500	2010-09-07	2890	A
USGS	09180500	2010-09-08	3180	A
USGS	09180500	2010-09-09	3400	A
USGS	09180500	2010-09-10	3710	A
USGS	09180500	2010-09-11	3680	A
USGS	09180500	2010-09-12	3710	A
USGS	09180500	2010-09-13	3680	A
USGS	09180500	2010-09-14	3640	A
USGS	09180500	2010-09-15	3530	A
USGS	09180500	2010-09-16	3410	A
USGS	09180500	2010-09-17	3320	A
USGS	09180500	2010-09-18	3260	A
USGS	09180500	2010-09-19	3170	A
USGS	09180500	2010-09-20	3160	A
USGS	09180500	2010-09-21	3110	A
USGS	09180500	2010-09-22	3130	A
USGS	09180500	2010-09-23	3970	A
USGS	09180500	2010-09-24	4150	A
USGS	09180500	2010-09-25	4030	A
USGS	09180500	2010-09-26	4020	A
USGS	09180500	2010-09-27	3910	A
USGS	09180500	2010-09-28	3780	A
USGS	09180500	2010-09-29	3620	A
USGS	09180500	2010-09-30	3560	A
USGS	09180500	2010-10-01	3580	A
USGS	09180500	2010-10-02	3520	A
USGS	09180500	2010-10-03	3540	A
USGS	09180500	2010-10-04	3650	A
USGS	09180500	2010-10-05	3680	A
USGS	09180500	2010-10-06	3800	A
USGS	09180500	2010-10-07	3950	A
USGS	09180500	2010-10-08	3940	A
USGS	09180500	2010-10-09	3910	A
USGS	09180500	2010-10-10	4220	A
USGS	09180500	2010-10-11	4220	A
USGS	09180500	2010-10-12	4010	A
USGS	09180500	2010-10-13	3890	A
USGS	09180500	2010-10-14	3840	A
USGS	09180500	2010-10-15	3860	A
USGS	09180500	2010-10-16	3880	A
USGS	09180500	2010-10-17	3950	A
USGS	09180500	2010-10-18	3930	A
USGS	09180500	2010-10-19	3920	A
USGS	09180500	2010-10-20	3950	A
USGS	09180500	2010-10-21	3870	A
USGS	09180500	2010-10-22	4090	A
USGS	09180500	2010-10-23	4760	A
USGS	09180500	2010-10-24	5100	A
USGS	09180500	2010-10-25	5120	A
USGS	09180500	2010-10-26	5670	A
USGS	09180500	2010-10-27	5360	A
USGS	09180500	2010-10-28	5020	A
USGS	09180500	2010-10-29	4780	A
USGS	09180500	2010-10-30	4510	A
USGS	09180500	2010-10-31	4390	A
USGS	09180500	2010-11-01	4450	A
USGS	09180500	2010-11-02	4430	A
USGS	09180500	2010-11-03	4160	A
USGS	09180500	2010-11-04	3920	A
